index,tier,model,mutation_type,erroneous_line_number,target_variable,correct_value,flawed_value,repro_seed,date_utc,time_utc,mutation_details,filepath,solution_line_count,error_line_numeric,error_position_ratio,position_bin,validator
6191,tier2,google_gemini-2.5-flash,input_misrepresentation,L1,seats_sold,45000.0,3600000000,-2007122243033333500,2025-07-21,12:32:42,"{""type"": ""input_misrepresentation"", ""target_variable"": ""seats_sold"", ""operand_to_replace"": ""percent_seats_sold"", ""replacement_variable"": ""total_seats""}",data/conceptual-error-candidates/tier2/6191/google_gemini-2.5-flash_input_misrepresentation_seats_sold_total_seats.json,2,1,0.5,middle,ali
6250,tier2,google_gemini-2.5-flash,input_misrepresentation,L1,first_distance,90.0,3600,7335118560721254733,2025-07-21,12:32:42,"{""type"": ""input_misrepresentation"", ""target_variable"": ""first_distance"", ""operand_to_replace"": ""first_duration"", ""replacement_variable"": ""first_speed""}",data/conceptual-error-candidates/tier2/6250/google_gemini-2.5-flash_input_misrepresentation_first_distance_first_speed.json,3,1,0.3333333333333333,middle,ling
6639,tier2,google_gemini-2.5-flash,input_misrepresentation,L1,pen_cost,4.0,64,-6452164050604132320,2025-07-21,12:32:42,"{""type"": ""input_misrepresentation"", ""target_variable"": ""pen_cost"", ""operand_to_replace"": ""half_price_factor"", ""replacement_variable"": ""pencil_cost""}",data/conceptual-error-candidates/tier2/6639/google_gemini-2.5-flash_input_misrepresentation_pen_cost_pencil_cost.json,2,1,0.5,middle,mauro
6675,tier2,google_gemini-2.5-flash,input_misrepresentation,L1,cost_per_shirt_after_sale,10.0,400,3419290758611779767,2025-07-21,12:32:42,"{""type"": ""input_misrepresentation"", ""target_variable"": ""cost_per_shirt_after_sale"", ""operand_to_replace"": ""discount_percent"", ""replacement_variable"": ""original_shirt_cost""}",data/conceptual-error-candidates/tier2/6675/google_gemini-2.5-flash_input_misrepresentation_cost_per_shirt_after_sale_original_shirt_cost.json,2,1,0.5,middle,mauro
6867,tier2,google_gemini-2.5-flash,input_misrepresentation,L1,total_sock_cost,19.0,4,-3091848989497432831,2025-07-21,12:32:42,"{""type"": ""input_misrepresentation"", ""target_variable"": ""total_sock_cost"", ""operand_to_replace"": ""sock_cost_per_pair"", ""replacement_variable"": ""num_sock_pairs""}",data/conceptual-error-candidates/tier2/6867/google_gemini-2.5-flash_input_misrepresentation_total_sock_cost_num_sock_pairs.json,3,1,0.3333333333333333,middle,mauro
159,tier2,google_gemini-2.5-flash,input_misrepresentation,L2,sunday_price,27.0,18.0,-2911842067641781826,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""sunday_price"", ""operand_to_replace"": ""monday_price"", ""replacement_variable"": ""increase_amount""}",data/conceptual-error-candidates/tier2/159/google_gemini-2.5-flash_input_misrepresentation_sunday_price_increase_amount.json,2,2,1.0,late,mauro
377,tier2,google_gemini-2.5-flash,input_misrepresentation,L2,combined_short_cd_length,3.0,4,-714123247078645081,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""combined_short_cd_length"", ""operand_to_replace"": ""short_cd_length"", ""replacement_variable"": ""num_shorter_cds""}",data/conceptual-error-candidates/tier2/377/google_gemini-2.5-flash_input_misrepresentation_combined_short_cd_length_num_shorter_cds.json,3,2,0.6666666666666666,late,yewei
1127,tier2,google_gemini-2.5-flash,input_misrepresentation,L2,junk_items_count,28.0,320.0,8709629417841307164,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""junk_items_count"", ""operand_to_replace"": ""junk_items_percent_decimal"", ""replacement_variable"": ""useful_items_count""}",data/conceptual-error-candidates/tier2/1127/google_gemini-2.5-flash_input_misrepresentation_junk_items_count_useful_items_count.json,2,2,1.0,late,ali
1688,tier2,google_gemini-2.5-flash,input_misrepresentation,L2,total_cups_drunk,36.0,324.0,-4055122216548395532,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""total_cups_drunk"", ""operand_to_replace"": ""cups_per_pint"", ""replacement_variable"": ""total_pints_drunk""}",data/conceptual-error-candidates/tier2/1688/google_gemini-2.5-flash_input_misrepresentation_total_cups_drunk_total_pints_drunk.json,3,2,0.6666666666666666,late,arvind
2069,tier2,google_gemini-2.5-flash,input_misrepresentation,L3,final_shoes,62.0,112.0,2728842090271461844,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""final_shoes"", ""operand_to_replace"": ""bought_shoes"", ""replacement_variable"": ""shoes_after_donation""}",data/conceptual-error-candidates/tier2/2069/google_gemini-2.5-flash_input_misrepresentation_final_shoes_shoes_after_donation.json,3,3,1.0,late,ali
2189,tier2,google_gemini-2.5-flash,input_misrepresentation,L3,vest_weight,75.0,67500.0,1745720761810631511,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""vest_weight"", ""operand_to_replace"": ""vest_weight_multiplier"", ""replacement_variable"": ""total_weight_in_hands""}",data/conceptual-error-candidates/tier2/2189/google_gemini-2.5-flash_input_misrepresentation_vest_weight_total_weight_in_hands.json,4,3,0.75,late,yewei
2317,tier2,google_gemini-2.5-flash,input_misrepresentation,L4,tip_amount,24.0,288000.0,-210750866377664067,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""tip_amount"", ""operand_to_replace"": ""percent_factor"", ""replacement_variable"": ""subtotal_meals""}",data/conceptual-error-candidates/tier2/2317/google_gemini-2.5-flash_input_misrepresentation_tip_amount_subtotal_meals.json,5,4,0.8,late,yewei
2323,tier2,google_gemini-2.5-flash,input_misrepresentation,L2,num_showed_up,144.0,162.0,-5226182854013284607,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""num_showed_up"", ""operand_to_replace"": ""show_up_rate"", ""replacement_variable"": ""rsvp_rate""}",data/conceptual-error-candidates/tier2/2323/google_gemini-2.5-flash_input_misrepresentation_num_showed_up_rsvp_rate.json,3,2,0.6666666666666666,late,ling
2554,tier2,google_gemini-2.5-flash,input_misrepresentation,L3,cost_big_apples,24,48,3885351337010338249,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""cost_big_apples"", ""operand_to_replace"": ""big_apple_cost"", ""replacement_variable"": ""num_small_apples""}",data/conceptual-error-candidates/tier2/2554/google_gemini-2.5-flash_input_misrepresentation_cost_big_apples_num_small_apples.json,4,3,0.75,late,ali
2738,tier2,google_gemini-2.5-flash,input_misrepresentation,L4,money_left,42.0,55.0,2800165864664768652,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""money_left"", ""operand_to_replace"": ""cake_cost_calc"", ""replacement_variable"": ""loose_coins_amount_calc""}",data/conceptual-error-candidates/tier2/2738/google_gemini-2.5-flash_input_misrepresentation_money_left_loose_coins_amount_calc.json,4,4,1.0,late,yewei
3119,tier2,google_gemini-2.5-flash,input_misrepresentation,L2,total_space_after_compact,360.0,64800000,-2182169554613227643,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""total_space_after_compact"", ""operand_to_replace"": ""percent_factor"", ""replacement_variable"": ""total_space_before_compact""}",data/conceptual-error-candidates/tier2/3119/google_gemini-2.5-flash_input_misrepresentation_total_space_after_compact_total_space_before_compact.json,2,2,1.0,late,arvind
3428,tier2,google_gemini-2.5-flash,input_misrepresentation,L2,final_cost,84.0,4032,-6516696265145028330,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""final_cost"", ""operand_to_replace"": ""discount_factor"", ""replacement_variable"": ""num_tickets""}",data/conceptual-error-candidates/tier2/3428/google_gemini-2.5-flash_input_misrepresentation_final_cost_num_tickets.json,2,2,1.0,late,yewei
3708,tier2,google_gemini-2.5-flash,input_misrepresentation,L2,second_run_duration,38.0,16,2686145535335335466,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""second_run_duration"", ""operand_to_replace"": ""second_run_rate"", ""replacement_variable"": ""second_run_miles""}",data/conceptual-error-candidates/tier2/3708/google_gemini-2.5-flash_input_misrepresentation_second_run_duration_second_run_miles.json,3,2,0.6666666666666666,late,mauro
4043,tier2,google_gemini-2.5-flash,input_misrepresentation,L4,total_pieces_all_puzzles,4000.0,6000.0,6623149153222976428,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""total_pieces_all_puzzles"", ""operand_to_replace"": ""first_puzzle_pieces"", ""replacement_variable"": ""total_pieces_second_and_third""}",data/conceptual-error-candidates/tier2/4043/google_gemini-2.5-flash_input_misrepresentation_total_pieces_all_puzzles_total_pieces_second_and_third.json,4,4,1.0,late,ling
4204,tier2,google_gemini-2.5-flash,input_misrepresentation,L3,final_height,74.0,32.0,9056863003156713304,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""final_height"", ""operand_to_replace"": ""initial_height_inches"", ""replacement_variable"": ""initial_birthday""}",data/conceptual-error-candidates/tier2/4204/google_gemini-2.5-flash_input_misrepresentation_final_height_initial_birthday.json,3,3,1.0,late,mauro
4439,tier2,google_gemini-2.5-flash,input_misrepresentation,L3,final_price,13.0,156.0,-6498677602573396575,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""final_price"", ""operand_to_replace"": ""sale_discount_percent"", ""replacement_variable"": ""profit_amount""}",data/conceptual-error-candidates/tier2/4439/google_gemini-2.5-flash_input_misrepresentation_final_price_profit_amount.json,3,3,1.0,late,ling
4608,tier2,google_gemini-2.5-flash,input_misrepresentation,L4,total_drums_hit,300.0,110.0,5253847092750082673,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""total_drums_hit"", ""operand_to_replace"": ""threshold_drums"", ""replacement_variable"": ""entry_cost""}",data/conceptual-error-candidates/tier2/4608/google_gemini-2.5-flash_input_misrepresentation_total_drums_hit_entry_cost.json,4,4,1.0,late,ling
5064,tier2,google_gemini-2.5-flash,input_misrepresentation,L5,cost_red_tiles,900.0,15000.0,-7229706395291353147,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""cost_red_tiles"", ""operand_to_replace"": ""cost_per_red_tile"", ""replacement_variable"": ""courtyard_width""}",data/conceptual-error-candidates/tier2/5064/google_gemini-2.5-flash_input_misrepresentation_cost_red_tiles_courtyard_width.json,7,5,0.7142857142857143,late,arvind
5128,tier2,google_gemini-2.5-flash,input_misrepresentation,L3,profit,1000.0,1920.0,-7409507241889597915,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""profit"", ""operand_to_replace"": ""advertising_cost"", ""replacement_variable"": ""customers_who_bought""}",data/conceptual-error-candidates/tier2/5128/google_gemini-2.5-flash_input_misrepresentation_profit_customers_who_bought.json,3,3,1.0,late,mauro
5179,tier2,google_gemini-2.5-flash,input_misrepresentation,L3,total_weight,1360.0,1440.0,6967312310391198944,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""total_weight"", ""operand_to_replace"": ""empty_tank_weight"", ""replacement_variable"": ""water_gallons""}",data/conceptual-error-candidates/tier2/5179/google_gemini-2.5-flash_input_misrepresentation_total_weight_water_gallons.json,3,3,1.0,late,arvind
5194,tier2,google_gemini-2.5-flash,input_misrepresentation,L2,total_revenue,1200.0,1500.0,7566744862176988858,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""total_revenue"", ""operand_to_replace"": ""num_patches"", ""replacement_variable"": ""total_cost_patches""}",data/conceptual-error-candidates/tier2/5194/google_gemini-2.5-flash_input_misrepresentation_total_revenue_total_cost_patches.json,3,2,0.6666666666666666,late,ling
5199,tier2,google_gemini-2.5-flash,input_misrepresentation,L2,vets_yummy_kibble,300.0,1000000,6283546980314709366,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""vets_yummy_kibble"", ""operand_to_replace"": ""yummy_kibble_percent_decimal"", ""replacement_variable"": ""total_vets""}",data/conceptual-error-candidates/tier2/5199/google_gemini-2.5-flash_input_misrepresentation_vets_yummy_kibble_total_vets.json,3,2,0.6666666666666666,late,yewei
5425,tier2,google_gemini-2.5-flash,input_misrepresentation,L5,new_total_emission,700.0,610.0,7646526614997728780,2025-07-21,12:32:41,"{""type"": ""input_misrepresentation"", ""target_variable"": ""new_total_emission"", ""operand_to_replace"": ""bus_pollution_per_year"", ""replacement_variable"": ""car_pollution_per_year""}",data/conceptual-error-candidates/tier2/5425/google_gemini-2.5-flash_input_misrepresentation_new_total_emission_car_pollution_per_year.json,6,5,0.8333333333333334,late,ling
5601,tier2,google_gemini-2.5-flash,input_misrepresentation,L4,original_price,24.0,100.0,-987952251599572456,2025-07-21,12:32:42,"{""type"": ""input_misrepresentation"", ""target_variable"": ""original_price"", ""operand_to_replace"": ""sale_price"", ""replacement_variable"": ""remaining_percent""}",data/conceptual-error-candidates/tier2/5601/google_gemini-2.5-flash_input_misrepresentation_original_price_remaining_percent.json,5,4,0.8,late,arvind
6048,tier2,google_gemini-2.5-flash,input_misrepresentation,L2,cost_fruit_drinks,5.0,18,-778364974531115003,2025-07-21,12:32:42,"{""type"": ""input_misrepresentation"", ""target_variable"": ""cost_fruit_drinks"", ""operand_to_replace"": ""price_per_fruit_drink"", ""replacement_variable"": ""cost_sandwiches""}",data/conceptual-error-candidates/tier2/6048/google_gemini-2.5-flash_input_misrepresentation_cost_fruit_drinks_cost_sandwiches.json,3,2,0.6666666666666666,late,ling
6276,tier2,google_gemini-2.5-flash,input_misrepresentation,L3,zane_pounds,62.0,31.0,4432006510913629968,2025-07-21,12:32:42,"{""type"": ""input_misrepresentation"", ""target_variable"": ""zane_pounds"", ""operand_to_replace"": ""zane_multiplier"", ""replacement_variable"": ""less_than_daliah""}",data/conceptual-error-candidates/tier2/6276/google_gemini-2.5-flash_input_misrepresentation_zane_pounds_less_than_daliah.json,4,3,0.75,late,ali
6350,tier2,google_gemini-2.5-flash,input_misrepresentation,L2,tyler_pizza_rolls,30.0,40,-5838537167784119103,2025-07-21,12:32:42,"{""type"": ""input_misrepresentation"", ""target_variable"": ""tyler_pizza_rolls"", ""operand_to_replace"": ""tyler_factor"", ""replacement_variable"": ""jerome_factor""}",data/conceptual-error-candidates/tier2/6350/google_gemini-2.5-flash_input_misrepresentation_tyler_pizza_rolls_jerome_factor.json,3,2,0.6666666666666666,late,ali
6526,tier2,google_gemini-2.5-flash,input_misrepresentation,L2,sold_value,240.0,1800,-3552707014747028086,2025-07-21,12:32:42,"{""type"": ""input_misrepresentation"", ""target_variable"": ""sold_value"", ""operand_to_replace"": ""sold_percentage_decimal"", ""replacement_variable"": ""tripled_factor""}",data/conceptual-error-candidates/tier2/6526/google_gemini-2.5-flash_input_misrepresentation_sold_value_tripled_factor.json,2,2,1.0,late,ali
6736,tier2,google_gemini-2.5-flash,input_misrepresentation,L3,cost_for_single_carnations,1.0,28,-5208805187325758363,2025-07-21,12:32:42,"{""type"": ""input_misrepresentation"", ""target_variable"": ""cost_for_single_carnations"", ""operand_to_replace"": ""cost_per_single_carnation"", ""replacement_variable"": ""num_friends""}",data/conceptual-error-candidates/tier2/6736/google_gemini-2.5-flash_input_misrepresentation_cost_for_single_carnations_num_friends.json,4,3,0.75,late,mauro
7034,tier2,google_gemini-2.5-flash,input_misrepresentation,L3,bluegill_calculated_weight,12.5,37.5,-2496966108909619662,2025-07-21,12:32:42,"{""type"": ""input_misrepresentation"", ""target_variable"": ""bluegill_calculated_weight"", ""operand_to_replace"": ""bluegill_weight_per_fish"", ""replacement_variable"": ""bluegill_stated_weight_text""}",data/conceptual-error-candidates/tier2/7034/google_gemini-2.5-flash_input_misrepresentation_bluegill_calculated_weight_bluegill_stated_weight_text.json,4,3,0.75,late,arvind
7060,tier2,google_gemini-2.5-flash,input_misrepresentation,L2,total_money,2900.0,4600.0,-6571582844639409532,2025-07-21,12:32:42,"{""type"": ""input_misrepresentation"", ""target_variable"": ""total_money"", ""operand_to_replace"": ""wallet_money"", ""replacement_variable"": ""initial_investment""}",data/conceptual-error-candidates/tier2/7060/google_gemini-2.5-flash_input_misrepresentation_total_money_initial_investment.json,2,2,1.0,late,arvind
