question,wrong_answer,error_type
"Milly is figuring out how long she needs to spend studying. She knows that her math homework will take 60 minutes. Her geography homework will take half as long as her math homework, and her science homework will take time equal to the mean amount of time she spent studying math and geography. How many minutes does Milly spend studying?","First find how long Milly spends studying geography by dividing her math homework time by 2: 60 minutes / 2 = 30 minutes.
Now find the total amount of time Milly spent on math and geography: 30 minutes + 60 minutes = 94 minutes.
Now calculate the mean amount of time Milly spends on math and geography by dividing the total time spent by the number of subjects, which is 2: 94 minutes / 2 = 47 minutes.
Now add the time Milly spent on all three subjects to find the total: 47 minutes + 30 minutes + 60 minutes = 137 minutes.
#### 137",computational_error
"Milly is figuring out how long she needs to spend studying. She knows that her math homework will take 60 minutes. Her geography homework will take half as long as her math homework, and her science homework will take time equal to the mean amount of time she spent studying math and geography. How many minutes does Milly spend studying?","First find how long Milly spends studying geography by dividing her math homework time by 2: 60 minutes / 2 = 30 minutes.
Now find the total amount of time Milly spent on math and geography: 30 minutes + 60 minutes = 90 minutes.
Now calculate the mean amount of time Milly spends on math and geography by dividing the total time spent by the number of subjects, which is 2: 90 minutes / 2 = 45 minutes.
Now add the time Milly spent on all three subjects to find the total: 45 minutes + 60 minutes = 105 minutes.
#### 105",conceptual_error
"Milly is figuring out how long she needs to spend studying. She knows that her math homework will take 60 minutes. Her geography homework will take half as long as her math homework, and her science homework will take time equal to the mean amount of time she spent studying math and geography. How many minutes does Milly spend studying?","First find how long Milly spends studying geography by dividing her math homework time by 2: 60 minutes / 2 = 30 minutes.
Now find the total amount of time Milly spent on math and geography: 30 minutes + 60 minutes = 90 minutes.
Now calculate the mean amount of time Milly spends on math and geography by dividing the total time spent by the number of subjects, which is 2: 90 minutes / 2 = 45 minutes.
Now add the time Milly spent on all three subjects to find the total: 45 minutes + 30 minutes + 60 minutes = 135 minutes.
#### 135",correct
"Mary is making a spinach quiche. She takes 40 ounces of raw spinach and cooks it until it's 20% of its initial volume. If she mixes the spinach with 6 ounces of cream cheese and 4 ounces of eggs, what is the total volume of the quiche?","First find the cooked volume of the spinach: 40 ounces * 20% = 8 ounces
Then add that to the volume of the other ingredients to find the total volume: 8 ounces + 6 ounces + 4 ounces = 14 ounces
#### 14",computational_error
"Mary is making a spinach quiche. She takes 40 ounces of raw spinach and cooks it until it's 20% of its initial volume. If she mixes the spinach with 6 ounces of cream cheese and 4 ounces of eggs, what is the total volume of the quiche?","First find the cooked volume of the spinach: 40 ounces * 20% = 8 ounces
Then add that to the volume of the other ingredients to find the total volume: 8 ounces + 6 ounces ounces = 14 ounces
#### 14",conceptual_error
"Mary is making a spinach quiche. She takes 40 ounces of raw spinach and cooks it until it's 20% of its initial volume. If she mixes the spinach with 6 ounces of cream cheese and 4 ounces of eggs, what is the total volume of the quiche?","First find the cooked volume of the spinach: 40 ounces * 20% = 8 ounces
Then add that to the volume of the other ingredients to find the total volume: 8 ounces + 6 ounces + 4 ounces = 18 ounces
#### 18",correct
"Thomas made 4 stacks of wooden blocks. The first stack was 7 blocks tall. The second stack was 3 blocks taller than the first. The third stack was 6 blocks shorter than the second stack, and the fourth stack was 10 blocks taller than the third stack. If the fifth stack has twice as many blocks as the second stack, how many blocks did Thomas use in all?","The second stack has 7 blocks + 3 blocks = 9 blocks.
The third stack has 9 blocks - 6 blocks = 3 blocks.
The fourth stack has 3 blocks + 10 blocks = 13 blocks.
The fifth stack has 9 blocks x 2 = 18 blocks.
In total there are 7 blocks + 9 blocks + 3 blocks + 13 blocks + 18 blocks = 50 blocks.
#### 50",computational_error
"Thomas made 4 stacks of wooden blocks. The first stack was 7 blocks tall. The second stack was 3 blocks taller than the first. The third stack was 6 blocks shorter than the second stack, and the fourth stack was 10 blocks taller than the third stack. If the fifth stack has twice as many blocks as the second stack, how many blocks did Thomas use in all?","The second stack has 7 blocks + 3 blocks = 10 blocks.
The third stack has 10 blocks - 6 blocks = 4 blocks.
The fourth stack has 4 blocks + 10 blocks = 14 blocks.
The fifth stack has 10 blocks x 2 = 20 blocks.
In total there are 10 blocks + 4 blocks + 14 blocks + 20 blocks = 48 blocks.
#### 48",conceptual_error
"Thomas made 4 stacks of wooden blocks. The first stack was 7 blocks tall. The second stack was 3 blocks taller than the first. The third stack was 6 blocks shorter than the second stack, and the fourth stack was 10 blocks taller than the third stack. If the fifth stack has twice as many blocks as the second stack, how many blocks did Thomas use in all?","The second stack has 7 blocks + 3 blocks = 10 blocks.
The third stack has 10 blocks - 6 blocks = 4 blocks.
The fourth stack has 4 blocks + 10 blocks = 14 blocks.
The fifth stack has 10 blocks x 2 = 20 blocks.
In total there are 7 blocks + 10 blocks + 4 blocks + 14 blocks + 20 blocks = 55 blocks.
#### 55",correct
John's car gets 30 mpg.  He drives 20 miles to work each way 5 days a week.  He also drives another 40 miles a week for leisure travel. How many gallons of gas does he use a week?,"He drives 20*2=40 miles per day for work
So he drives 40*5=2000 miles for work
So he drives a total of 2000+40=2040 miles per week
That means he uses 2040/30=68 gallons of gas a week
#### 68",computational_error
John's car gets 30 mpg.  He drives 20 miles to work each way 5 days a week.  He also drives another 40 miles a week for leisure travel. How many gallons of gas does he use a week?,"He drives 20*2=40 miles per day for work
So he drives 40*5=200 miles for work
So he drives a total of 200+40=240 miles per week
#### 200",conceptual_error
John's car gets 30 mpg.  He drives 20 miles to work each way 5 days a week.  He also drives another 40 miles a week for leisure travel. How many gallons of gas does he use a week?,"He drives 20*2=40 miles per day for work
So he drives 40*5=200 miles for work
So he drives a total of 200+40=240 miles per week
That means he uses 240/30=8 gallons of gas a week
#### 8",correct
"Iain has 200 pennies. He realizes that 30 of his pennies are older than he is. If he wishes to get rid of these pennies and then throw out 20% of his remaining pennies, how many will he have left?","Start with taking out the older pennies 200 pennies - 30 pennies = 200 pennies
Take the 200 pennies * 0.2 = 40
200 pennies - 40 pennies = 160 pennies.
#### 160",computational_error
"Iain has 200 pennies. He realizes that 30 of his pennies are older than he is. If he wishes to get rid of these pennies and then throw out 20% of his remaining pennies, how many will he have left?","Start with taking out the older pennies 200 pennies - 30 pennies = 170 pennies
Take the 170 pennies * 0.2 = 34
170 pennies / 34 pennies = 5 pennies.
#### 5",conceptual_error
"Iain has 200 pennies. He realizes that 30 of his pennies are older than he is. If he wishes to get rid of these pennies and then throw out 20% of his remaining pennies, how many will he have left?","Start with taking out the older pennies 200 pennies - 30 pennies = 170 pennies
Take the 170 pennies * .20 = 34
170 pennies - 34 pennies = 136 pennies.
#### 136",correct
"Every day Janet spends 8 minutes looking for her keys and another 3 minutes complaining after she finds them. If Janet stops losing her keys, how many minutes will she save every week?","First find the total time Janet spends looking for her key and complaining each day: 8 minutes/day + 3 minutes/day = 9 minutes/day
Then multiply that number by the number of days in a week to find the weekly time spent: 9 minutes/day * 7 days/week = 63 minutes
#### 63",computational_error
"Every day Janet spends 8 minutes looking for her keys and another 3 minutes complaining after she finds them. If Janet stops losing her keys, how many minutes will she save every week?","First find the total time Janet spends looking for her key and complaining each day: 8 minutes/day + 3 minutes/day = 11 minutes/day
#### 11",conceptual_error
"Every day Janet spends 8 minutes looking for her keys and another 3 minutes complaining after she finds them. If Janet stops losing her keys, how many minutes will she save every week?","First find the total time Janet spends looking for her key and complaining each day: 8 minutes/day + 3 minutes/day = 11 minutes/day
Then multiply that number by the number of days in a week to find the weekly time spent: 11 minutes/day * 7 days/week = 77 minutes
#### 77",correct
"Freddy is calling his family on New Year's Eve. He calls his dad, who lives in the same city as him, and they talk for 45 minutes. Then he calls his brother, who lives on the other side of the world, and they talk for 31 minutes. Local calls cost 5 cents a minute, while international calls cost 25 cents a minute. How many dollars did Freddy spend calling his family on New Year's Eve?","At 5 cents a minute, calling his father cost Freddy 5* 45 = 225 cents.
At 25 cents a minute, calling his brother cost Freddy 25 * 31 = 775 cents.
Adding the cost of calling his father and brother, we find that Freddy paid a total of 225 + 775 = 100 cents.
Since each dollar has 100 cents, Freddy paid 100 / 100 = 1 dollars
#### 1",computational_error
"Freddy is calling his family on New Year's Eve. He calls his dad, who lives in the same city as him, and they talk for 45 minutes. Then he calls his brother, who lives on the other side of the world, and they talk for 31 minutes. Local calls cost 5 cents a minute, while international calls cost 25 cents a minute. How many dollars did Freddy spend calling his family on New Year's Eve?","At 5 cents a minute, calling his father cost Freddy 5* 5 = 25 cents.
At 25 cents a minute, calling his brother cost Freddy 25 * 31 = 775 cents.
Adding the cost of calling his father and brother, we find that Freddy paid a total of 25 + 775 = 800 cents.
Since each dollar has 100 cents, Freddy paid 800 / 100 = 8 dollars
#### 8",conceptual_error
